ID,label,weight_gr,color,season,origin
mandarin_391,Mandarin,95,Orange,Winter,USA
mandarin_392,Mandarin,74,Yellow,Spring,Turkey
mandarin_393,Mandarin,70,Orange,Summer,Turkey
mandarin_394,Mandarin,99,Orange,Summer,Turkey
mandarin_395,Mandarin,93,Orange,Spring,USA
mandarin_396,Mandarin,70,Orange,Fall,Brazil
mandarin_397,Mandarin,73,Orange,Summer,Brazil
mandarin_398,Mandarin,91,Green,Winter,Spain
mandarin_399,Mandarin,70,Yellow,Fall,Spain
mandarin_400,Mandarin,72,Yellow,Winter,Spain
mandarin_401,Mandarin,78,Orange,Winter,Brazil
mandarin_402,Mandarin,72,Orange,Fall,Turkey
mandarin_403,Mandarin,85,Orange,Spring,Turkey
mandarin_404,Mandarin,73,Orange,Summer,Turkey
mandarin_405,Mandarin,82,Orange,Fall,Turkey
mandarin_406,Mandarin,91,Orange,Winter,Turkey
mandarin_407,Mandarin,88,Orange,Fall,Spain
mandarin_408,Mandarin,80,Yellow,Winter,Turkey
mandarin_409,Mandarin,73,Yellow,Spring,Spain
mandarin_410,Mandarin,78,Green,Spring,Spain
mandarin_411,Mandarin,81,Orange,Winter,Turkey
mandarin_412,Mandarin,90,Orange,Winter,Turkey
mandarin_413,Mandarin,100,Orange,Fall,Turkey
mandarin_414,Mandarin,83,Green,Winter,USA
mandarin_415,Mandarin,95,Orange,Fall,Turkey
mandarin_416,Mandarin,88,Orange,Spring,Turkey
mandarin_417,Mandarin,98,Yellow,Spring,Spain
mandarin_418,Mandarin,86,Orange,Fall,Turkey
mandarin_419,Mandarin,74,Orange,Fall,Brazil
mandarin_420,Mandarin,73,Yellow,Spring,Turkey
mandarin_421,Mandarin,87,Yellow,Winter,Turkey
mandarin_422,Mandarin,98,Yellow,Winter,USA
mandarin_423,Mandarin,86,Orange,Winter,Spain
mandarin_424,Mandarin,88,Yellow,Winter,USA
mandarin_425,Mandarin,79,Yellow,Winter,Turkey
mandarin_426,Mandarin,94,Green,Winter,USA
mandarin_427,Mandarin,70,Yellow,Winter,Spain
mandarin_428,Mandarin,81,Green,Summer,Spain
mandarin_429,Mandarin,79,Orange,Summer,Turkey
mandarin_430,Mandarin,81,Orange,Winter,Turkey
mandarin_431,Mandarin,78,Yellow,Winter,Turkey
mandarin_432,Mandarin,94,Orange,Summer,Spain
mandarin_433,Mandarin,92,Yellow,Summer,Turkey
mandarin_434,Mandarin,100,Orange,Winter,Turkey
mandarin_435,Mandarin,83,Orange,Summer,Spain
mandarin_436,Mandarin,93,Orange,Winter,Spain
mandarin_437,Mandarin,76,Orange,Winter,Spain
mandarin_438,Mandarin,72,Orange,Fall,Turkey
mandarin_439,Mandarin,80,Orange,Spring,Spain
mandarin_440,Mandarin,73,Orange,Spring,USA
mandarin_441,Mandarin,90,Orange,Fall,Spain
mandarin_442,Mandarin,90,Orange,Winter,Spain
mandarin_443,Mandarin,97,Orange,Winter,USA
mandarin_444,Mandarin,88,Orange,Spring,Brazil
mandarin_445,Mandarin,84,Yellow,Spring,Spain
mandarin_446,Mandarin,95,Orange,Fall,Brazil
mandarin_447,Mandarin,98,Orange,Fall,Turkey
mandarin_448,Mandarin,88,Orange,Spring,Spain
mandarin_449,Mandarin,81,Orange,Summer,Spain
mandarin_450,Mandarin,86,Orange,Fall,Turkey
mandarin_451,Mandarin,70,Orange,Winter,Brazil
mandarin_452,Mandarin,90,Orange,Winter,USA
mandarin_453,Mandarin,95,Orange,Winter,Brazil
mandarin_454,Mandarin,75,Orange,Winter,Turkey
mandarin_455,Mandarin,96,Yellow,Fall,USA
mandarin_456,Mandarin,99,Yellow,Fall,Turkey
mandarin_457,Mandarin,75,Orange,Summer,Turkey
mandarin_458,Mandarin,88,Orange,Summer,Spain
mandarin_459,Mandarin,82,Orange,Winter,Turkey
mandarin_460,Mandarin,78,Orange,Winter,Turkey
mandarin_461,Mandarin,88,Orange,Fall,Brazil
mandarin_462,Mandarin,79,Green,Winter,Spain
mandarin_463,Mandarin,86,Green,Fall,Turkey
mandarin_464,Mandarin,81,Yellow,Fall,Turkey
mandarin_465,Mandarin,74,Orange,Winter,USA
mandarin_466,Mandarin,81,Green,Winter,Spain
mandarin_467,Mandarin,85,Orange,Winter,Turkey
mandarin_468,Mandarin,95,Orange,Fall,Brazil
mandarin_469,Mandarin,97,Orange,Winter,Turkey
mandarin_470,Mandarin,86,Orange,Summer,Spain
mandarin_471,Mandarin,92,Green,Winter,Turkey
mandarin_472,Mandarin,98,Green,Spring,Spain
mandarin_473,Mandarin,70,Orange,Spring,Spain
mandarin_474,Mandarin,75,Orange,Fall,Brazil
mandarin_475,Mandarin,79,Yellow,Spring,Spain
mandarin_476,Mandarin,97,Orange,Fall,Turkey
mandarin_477,Mandarin,89,Yellow,Summer,Turkey
mandarin_478,Mandarin,83,Orange,Spring,Turkey
mandarin_479,Mandarin,80,Yellow,Spring,Turkey
mandarin_480,Mandarin,100,Orange,Fall,Spain
mandarin_481,Mandarin,97,Orange,Fall,Turkey
mandarin_482,Mandarin,77,Orange,Fall,Turkey
mandarin_483,Mandarin,90,Orange,Summer,USA
mandarin_484,Mandarin,89,Orange,Summer,Brazil
mandarin_485,Mandarin,71,Orange,Winter,USA
mandarin_486,Mandarin,72,Yellow,Winter,Turkey
mandarin_487,Mandarin,81,Orange,Winter,Brazil
mandarin_488,Mandarin,99,Orange,Winter,Spain
mandarin_489,Mandarin,84,Orange,Fall,Turkey
mandarin_490,Mandarin,74,Orange,Fall,Brazil
mandarin_491,Mandarin,87,Orange,Spring,Turkey
mandarin_492,Mandarin,82,Orange,Spring,Turkey
mandarin_493,Mandarin,99,Yellow,Spring,Turkey
mandarin_494,Mandarin,87,Orange,Spring,Turkey
mandarin_495,Mandarin,87,Orange,Fall,Brazil
mandarin_496,Mandarin,85,Orange,Winter,Turkey
mandarin_497,Mandarin,76,Yellow,Spring,Turkey
mandarin_498,Mandarin,72,Orange,Winter,Turkey
mandarin_499,Mandarin,83,Orange,Spring,USA
mandarin_500,Mandarin,92,Orange,Winter,Turkey
mandarin_501,Mandarin,89,Orange,Summer,Spain
mandarin_502,Mandarin,87,Orange,Spring,Turkey
mandarin_503,Mandarin,87,Orange,Spring,USA
mandarin_504,Mandarin,88,Orange,Summer,USA
mandarin_505,Mandarin,89,Orange,Spring,Spain
mandarin_506,Mandarin,80,Orange,Summer,USA
mandarin_507,Mandarin,100,Orange,Winter,Spain
mandarin_508,Mandarin,85,Orange,Fall,Brazil
mandarin_509,Mandarin,87,Orange,Winter,Spain
mandarin_510,Mandarin,75,Orange,Winter,Turkey
mandarin_511,Mandarin,97,Orange,Spring,Turkey
mandarin_512,Mandarin,76,Orange,Winter,Spain
mandarin_513,Mandarin,71,Orange,Fall,Turkey
mandarin_514,Mandarin,95,Orange,Fall,USA
mandarin_515,Mandarin,93,Yellow,Winter,USA
mandarin_516,Mandarin,83,Orange,Winter,Turkey
mandarin_517,Mandarin,82,Orange,Winter,Turkey
mandarin_518,Mandarin,89,Orange,Spring,Turkey
mandarin_519,Mandarin,97,Orange,Winter,USA
mandarin_520,Mandarin,91,Orange,Winter,USA
mandarin_521,Mandarin,100,Orange,Winter,Turkey
mandarin_522,Mandarin,99,Yellow,Spring,Spain
mandarin_523,Mandarin,74,Orange,Winter,Turkey
mandarin_524,Mandarin,81,Orange,Spring,Turkey
mandarin_525,Mandarin,87,Orange,Winter,Spain
mandarin_526,Mandarin,97,Orange,Spring,Spain
mandarin_527,Mandarin,74,Orange,Winter,Brazil
mandarin_528,Mandarin,79,Yellow,Winter,Turkey
mandarin_529,Mandarin,81,Orange,Summer,Spain
mandarin_530,Mandarin,80,Orange,Spring,Spain
mandarin_531,Mandarin,88,Orange,Spring,USA
mandarin_532,Mandarin,87,Orange,Fall,Brazil
mandarin_533,Mandarin,77,Yellow,Spring,Turkey
mandarin_534,Mandarin,95,Orange,Summer,Turkey
mandarin_535,Mandarin,86,Orange,Fall,Turkey
mandarin_536,Mandarin,72,Yellow,Fall,Spain
mandarin_537,Mandarin,84,Yellow,Fall,Turkey
mandarin_538,Mandarin,97,Orange,Winter,Turkey
mandarin_539,Mandarin,75,Orange,Winter,Turkey
mandarin_540,Mandarin,74,Orange,Winter,Turkey
mandarin_541,Mandarin,84,Orange,Winter,Brazil
mandarin_542,Mandarin,81,Orange,Winter,Turkey
mandarin_543,Mandarin,76,Orange,Summer,Spain
mandarin_544,Mandarin,72,Orange,Summer,USA
mandarin_545,Mandarin,83,Yellow,Summer,Spain
mandarin_546,Mandarin,82,Orange,Winter,Spain
mandarin_547,Mandarin,70,Orange,Winter,Brazil
mandarin_548,Mandarin,84,Yellow,Winter,Spain
mandarin_549,Mandarin,77,Orange,Spring,Spain
mandarin_550,Mandarin,83,Orange,Winter,Turkey
mandarin_551,Mandarin,81,Orange,Summer,Turkey
mandarin_552,Mandarin,72,Orange,Fall,Brazil
mandarin_553,Mandarin,88,Orange,Winter,Brazil
mandarin_554,Mandarin,76,Orange,Fall,Brazil
mandarin_555,Mandarin,88,Orange,Winter,Turkey
mandarin_556,Mandarin,85,Yellow,Spring,Spain
mandarin_557,Mandarin,94,Orange,Winter,Turkey
mandarin_558,Mandarin,77,Orange,Winter,Turkey
mandarin_559,Mandarin,97,Orange,Winter,Turkey
mandarin_560,Mandarin,79,Orange,Spring,Turkey
mandarin_561,Mandarin,87,Orange,Fall,Turkey
mandarin_562,Mandarin,80,Yellow,Fall,Brazil
mandarin_563,Mandarin,71,Orange,Spring,Brazil
mandarin_564,Mandarin,71,Green,Winter,Spain
mandarin_565,Mandarin,70,Green,Spring,Spain
mandarin_566,Mandarin,88,Yellow,Winter,USA
mandarin_567,Mandarin,99,Orange,Winter,Spain
mandarin_568,Mandarin,94,Orange,Spring,Spain
mandarin_569,Mandarin,87,Orange,Winter,USA
mandarin_570,Mandarin,94,Green,Winter,Brazil
mandarin_571,Mandarin,71,Orange,Fall,USA
mandarin_572,Mandarin,80,Orange,Spring,Spain
mandarin_573,Mandarin,74,Orange,Winter,Spain
mandarin_574,Mandarin,81,Orange,Winter,Spain
mandarin_575,Mandarin,91,Yellow,Spring,Spain
mandarin_576,Mandarin,98,Orange,Winter,Brazil
mandarin_577,Mandarin,75,Orange,Winter,Turkey
mandarin_578,Mandarin,94,Orange,Fall,Spain
mandarin_579,Mandarin,78,Orange,Fall,USA
mandarin_580,Mandarin,86,Orange,Fall,Turkey
mandarin_581,Mandarin,90,Green,Winter,Turkey
mandarin_582,Mandarin,93,Orange,Spring,Turkey
mandarin_583,Mandarin,72,Yellow,Summer,USA
mandarin_584,Mandarin,73,Orange,Fall,USA
mandarin_585,Mandarin,93,Yellow,Spring,Spain
mandarin_586,Mandarin,81,Orange,Spring,Turkey
mandarin_587,Mandarin,99,Orange,Winter,USA
mandarin_588,Mandarin,82,Green,Fall,Spain
mandarin_589,Mandarin,81,Orange,Winter,USA
mandarin_590,Mandarin,97,Orange,Fall,Spain
mandarin_591,Mandarin,70,Yellow,Fall,Spain
mandarin_592,Mandarin,77,Yellow,Fall,Turkey
mandarin_593,Mandarin,92,Orange,Fall,Spain
mandarin_594,Mandarin,80,Yellow,Spring,Brazil
mandarin_595,Mandarin,88,Orange,Winter,USA
mandarin_596,Mandarin,72,Orange,Fall,Spain
mandarin_597,Mandarin,91,Green,Winter,USA
mandarin_598,Mandarin,83,Orange,Fall,USA
mandarin_599,Mandarin,96,Orange,Fall,Spain
potato_000,Potato,213,Brown,Summer,Brazil
potato_001,Potato,166,Red,Fall,Brazil
potato_002,Potato,187,Yellow,Summer,Turkey
potato_003,Potato,193,Brown,Winter,Turkey
potato_004,Potato,188,Brown,Fall,Turkey
potato_005,Potato,167,Brown,Summer,Brazil
potato_006,Potato,184,Yellow,Fall,Brazil
potato_007,Potato,218,Brown,Summer,Turkey
potato_008,Potato,239,Red,Spring,Turkey
potato_009,Potato,225,Brown,Spring,Turkey
potato_010,Potato,172,Brown,Summer,Spain
potato_011,Potato,195,Brown,Fall,USA
potato_012,Potato,227,Yellow,Fall,Spain
potato_013,Potato,182,Brown,Summer,Brazil
potato_014,Potato,220,Brown,Summer,Brazil
potato_015,Potato,205,Brown,Fall,USA
potato_016,Potato,187,Brown,Summer,USA
potato_017,Potato,179,Yellow,Winter,Spain
potato_018,Potato,167,Red,Fall,Brazil
potato_019,Potato,198,Red,Summer,Turkey
potato_020,Potato,219,Yellow,Spring,Brazil
potato_021,Potato,250,Red,Spring,Brazil
potato_022,Potato,189,Yellow,Summer,Spain
potato_023,Potato,232,Brown,Summer,Spain
potato_024,Potato,201,Red,Fall,Turkey
potato_025,Potato,161,Brown,Summer,Spain
potato_026,Potato,198,Brown,Spring,Turkey
potato_027,Potato,174,Red,Fall,USA
potato_028,Potato,220,Brown,Summer,Brazil
potato_029,Potato,161,Brown,Summer,Turkey
potato_030,Potato,162,Yellow,Fall,USA
potato_031,Potato,229,Red,Spring,Turkey
potato_032,Potato,242,Red,Fall,Turkey
potato_033,Potato,164,Brown,Spring,Spain
potato_034,Potato,178,Brown,Spring,Spain
potato_035,Potato,230,Yellow,Fall,Turkey
potato_036,Potato,157,Yellow,Spring,Turkey
potato_037,Potato,237,Yellow,Summer,Brazil
potato_038,Potato,232,Brown,Fall,Brazil
potato_039,Potato,168,Yellow,Winter,USA
potato_040,Potato,210,Yellow,Winter,USA
potato_041,Potato,214,Brown,Summer,Turkey
potato_042,Potato,246,Brown,Fall,USA
potato_043,Potato,216,Brown,Summer,Turkey
potato_044,Potato,204,Yellow,Spring,USA
potato_045,Potato,166,Brown,Fall,Brazil
potato_046,Potato,154,Brown,Fall,USA
potato_047,Potato,250,Brown,Spring,Turkey
potato_048,Potato,182,Brown,Spring,USA
potato_049,Potato,165,Brown,Winter,Turkey
potato_050,Potato,157,Yellow,Fall,USA
potato_051,Potato,228,Brown,Winter,Brazil
potato_052,Potato,240,Red,Summer,USA
potato_053,Potato,227,Yellow,Fall,Turkey
potato_054,Potato,243,Brown,Summer,Brazil
potato_055,Potato,193,Brown,Winter,Turkey
potato_056,Potato,206,Red,Summer,USA
potato_057,Potato,247,Red,Fall,USA
potato_058,Potato,237,Brown,Fall,USA
potato_059,Potato,186,Yellow,Fall,Turkey
potato_060,Potato,237,Brown,Fall,Spain
potato_061,Potato,237,Brown,Summer,Turkey
potato_062,Potato,214,Brown,Summer,USA
potato_063,Potato,160,Yellow,Fall,Brazil
potato_064,Potato,185,Brown,Spring,USA
potato_065,Potato,207,Brown,Spring,USA
potato_066,Potato,159,Brown,Summer,Spain
potato_067,Potato,180,Brown,Spring,Spain
potato_068,Potato,241,Yellow,Fall,USA
potato_069,Potato,220,Red,Spring,Brazil
potato_070,Potato,151,Brown,Summer,USA
potato_071,Potato,187,Brown,Summer,Turkey
potato_072,Potato,150,Brown,Spring,USA
potato_073,Potato,170,Yellow,Summer,Spain
potato_074,Potato,231,Yellow,Fall,Spain
potato_075,Potato,185,Yellow,Fall,Spain
potato_076,Potato,226,Brown,Fall,Turkey
potato_077,Potato,215,Yellow,Summer,Brazil
potato_078,Potato,200,Brown,Spring,Turkey
potato_079,Potato,203,Brown,Summer,USA
potato_080,Potato,159,Brown,Summer,USA
potato_081,Potato,243,Yellow,Fall,Spain
potato_082,Potato,150,Brown,Summer,Spain
potato_083,Potato,179,Brown,Spring,Turkey
potato_084,Potato,171,Brown,Fall,Turkey
potato_085,Potato,202,Brown,Spring,Brazil
potato_086,Potato,158,Brown,Fall,Turkey
potato_087,Potato,192,Brown,Spring,Brazil
potato_088,Potato,156,Brown,Fall,Spain
potato_089,Potato,232,Brown,Summer,Brazil
potato_090,Potato,235,Yellow,Fall,USA
potato_091,Potato,179,Brown,Fall,Brazil
potato_092,Potato,223,Brown,Fall,Turkey
potato_093,Potato,238,Brown,Fall,USA
potato_094,Potato,197,Brown,Winter,USA
potato_095,Potato,159,Brown,Fall,USA
potato_096,Potato,164,Red,Spring,Turkey
potato_097,Potato,213,Red,Spring,Turkey
potato_098,Potato,174,Brown,Fall,Turkey
potato_099,Potato,158,Brown,Fall,Brazil
potato_100,Potato,219,Brown,Fall,Turkey
potato_101,Potato,207,Brown,Winter,USA
potato_102,Potato,175,Red,Fall,Brazil
potato_103,Potato,229,Brown,Summer,Brazil
potato_104,Potato,191,Brown,Summer,Turkey
potato_105,Potato,188,Brown,Fall,USA
potato_106,Potato,153,Brown,Summer,USA
potato_107,Potato,183,Brown,Summer,Spain
potato_108,Potato,210,Yellow,Winter,USA
potato_109,Potato,154,Brown,Fall,Turkey
potato_110,Potato,166,Brown,Fall,Brazil
potato_111,Potato,191,Brown,Fall,Turkey
potato_112,Potato,230,Brown,Summer,Spain
potato_113,Potato,208,Yellow,Summer,Turkey
potato_114,Potato,224,Brown,Fall,Turkey
potato_115,Potato,153,Yellow,Summer,Turkey
potato_116,Potato,235,Brown,Winter,USA
potato_117,Potato,243,Brown,Summer,Brazil
potato_118,Potato,181,Yellow,Fall,Turkey
potato_119,Potato,197,Brown,Spring,USA
potato_120,Potato,223,Red,Summer,Turkey
potato_121,Potato,160,Red,Fall,USA
potato_122,Potato,206,Brown,Winter,Brazil
potato_123,Potato,180,Yellow,Spring,USA
potato_124,Potato,227,Brown,Summer,USA
potato_125,Potato,168,Red,Summer,USA
potato_126,Potato,224,Yellow,Fall,Turkey
potato_127,Potato,220,Yellow,Winter,Spain
potato_128,Potato,175,Brown,Winter,Brazil
potato_129,Potato,238,Brown,Fall,Spain
potato_130,Potato,184,Brown,Summer,Brazil
potato_131,Potato,247,Brown,Spring,Turkey
potato_132,Potato,245,Red,Summer,Turkey
potato_133,Potato,214,Brown,Spring,Turkey
potato_134,Potato,159,Brown,Fall,USA
potato_135,Potato,166,Brown,Winter,Turkey
potato_136,Potato,216,Brown,Summer,USA
potato_137,Potato,198,Brown,Spring,Spain
potato_138,Potato,231,Red,Spring,Turkey
potato_139,Potato,241,Brown,Fall,Turkey
potato_140,Potato,235,Yellow,Spring,Spain
potato_141,Potato,211,Brown,Spring,Brazil
potato_142,Potato,169,Red,Fall,Turkey
potato_143,Potato,157,Brown,Fall,Turkey
potato_144,Potato,243,Yellow,Summer,Turkey
potato_145,Potato,233,Red,Fall,Turkey
potato_146,Potato,153,Red,Summer,Spain
potato_147,Potato,226,Yellow,Spring,Spain
potato_148,Potato,226,Brown,Fall,Turkey
potato_149,Potato,235,Brown,Summer,USA
potato_150,Potato,233,Brown,Summer,USA
potato_151,Potato,211,Brown,Fall,Brazil
potato_152,Potato,215,Brown,Winter,Turkey
potato_153,Potato,161,Brown,Winter,Turkey
potato_154,Potato,198,Red,Summer,USA
potato_155,Potato,182,Yellow,Winter,USA
potato_156,Potato,241,Red,Winter,Brazil
potato_157,Potato,211,Brown,Spring,USA
potato_158,Potato,213,Brown,Fall,Turkey
potato_159,Potato,224,Brown,Summer,USA
potato_160,Potato,237,Brown,Summer,USA
potato_161,Potato,221,Brown,Fall,USA
potato_162,Potato,154,Brown,Fall,USA
potato_163,Potato,197,Brown,Summer,Turkey
potato_164,Potato,152,Red,Spring,Turkey
potato_165,Potato,231,Brown,Winter,USA
potato_166,Potato,240,Red,Fall,Spain
potato_167,Potato,232,Yellow,Summer,USA
potato_168,Potato,250,Brown,Summer,USA
potato_169,Potato,222,Brown,Spring,Turkey
potato_170,Potato,172,Yellow,Fall,Turkey
potato_171,Potato,176,Brown,Fall,Brazil
potato_172,Potato,214,Brown,Spring,USA
potato_173,Potato,204,Brown,Winter,Spain
potato_174,Potato,182,Brown,Fall,Brazil
potato_175,Potato,249,Brown,Fall,Brazil
potato_176,Potato,161,Brown,Summer,USA
potato_177,Potato,212,Red,Winter,Turkey
potato_178,Potato,213,Yellow,Spring,USA
potato_179,Potato,248,Brown,Winter,Turkey
potato_180,Potato,174,Yellow,Fall,Turkey
potato_181,Potato,168,Brown,Spring,Turkey
potato_182,Potato,182,Brown,Summer,Turkey
potato_183,Potato,238,Brown,Summer,USA
potato_184,Potato,163,Red,Summer,Spain
potato_185,Potato,221,Yellow,Summer,Turkey
potato_186,Potato,221,Brown,Fall,Turkey
potato_187,Potato,242,Brown,Summer,Turkey
potato_188,Potato,239,Brown,Summer,Spain
potato_189,Potato,228,Yellow,Fall,Spain
potato_190,Potato,237,Brown,Fall,Turkey
potato_191,Potato,176,Brown,Fall,Turkey
potato_192,Potato,166,Brown,Winter,Spain
potato_193,Potato,242,Brown,Fall,Turkey
potato_194,Potato,225,Brown,Fall,Brazil
potato_195,Potato,169,Brown,Winter,Spain
potato_196,Potato,159,Brown,Summer,Spain
potato_197,Potato,216,Red,Summer,Spain
potato_198,Potato,205,Brown,Fall,USA
potato_199,Potato,241,Brown,Fall,Turkey
potato_200,Potato,235,Brown,Spring,USA
potato_201,Potato,165,Red,Summer,USA
potato_202,Potato,231,Brown,Summer,Turkey
potato_203,Potato,172,Brown,Summer,Spain
potato_204,Potato,158,Brown,Spring,Brazil
potato_205,Potato,184,Red,Spring,Spain
potato_206,Potato,245,Brown,Spring,Turkey
potato_207,Potato,234,Yellow,Summer,Brazil
potato_208,Potato,244,Yellow,Spring,Turkey
potato_209,Potato,168,Brown,Spring,USA
potato_210,Potato,250,Brown,Summer,Turkey
potato_211,Potato,200,Yellow,Fall,Brazil
potato_212,Potato,219,Yellow,Fall,Brazil
potato_213,Potato,192,Yellow,Fall,Brazil
potato_214,Potato,232,Red,Summer,Spain
potato_215,Potato,231,Brown,Winter,Spain
potato_216,Potato,193,Brown,Summer,Turkey
potato_217,Potato,174,Brown,Fall,USA
potato_218,Potato,198,Red,Summer,USA
potato_219,Potato,167,Brown,Winter,Turkey
potato_220,Potato,217,Brown,Fall,Brazil
potato_221,Potato,232,Brown,Spring,Brazil
potato_222,Potato,227,Brown,Fall,USA
potato_223,Potato,244,Red,Fall,USA
potato_224,Potato,237,Brown,Summer,Spain
potato_225,Potato,155,Red,Winter,Turkey
potato_226,Potato,206,Brown,Summer,USA
potato_227,Potato,228,Brown,Fall,USA
potato_228,Potato,235,Brown,Fall,Turkey
potato_229,Potato,195,Brown,Winter,USA
potato_230,Potato,159,Brown,Summer,Turkey
potato_231,Potato,152,Brown,Fall,USA
potato_232,Potato,151,Yellow,Fall,Spain
potato_233,Potato,173,Yellow,Winter,Turkey
potato_234,Potato,212,Brown,Fall,Spain
potato_235,Potato,150,Brown,Fall,Turkey
potato_236,Potato,208,Yellow,Winter,Spain
potato_237,Potato,170,Brown,Fall,Turkey
potato_238,Potato,219,Brown,Fall,Turkey
potato_239,Potato,196,Brown,Spring,Turkey
potato_240,Potato,218,Brown,Summer,USA
potato_241,Potato,191,Brown,Fall,Turkey
potato_242,Potato,209,Brown,Winter,Turkey
potato_243,Potato,174,Yellow,Winter,Spain
potato_244,Potato,190,Brown,Fall,Spain
potato_245,Potato,196,Brown,Summer,Turkey
potato_246,Potato,155,Brown,Fall,Brazil
potato_247,Potato,152,Brown,Summer,Turkey
potato_248,Potato,151,Brown,Summer,USA
potato_249,Potato,210,Yellow,Summer,Turkey
potato_250,Potato,152,Red,Fall,Brazil
potato_251,Potato,186,Yellow,Summer,USA
potato_252,Potato,169,Red,Summer,Turkey
potato_253,Potato,243,Brown,Winter,Turkey
potato_254,Potato,225,Brown,Fall,Brazil
potato_255,Potato,243,Brown,Summer,Spain
potato_256,Potato,180,Yellow,Spring,Spain
potato_257,Potato,248,Brown,Summer,Turkey
potato_258,Potato,156,Brown,Summer,Turkey
potato_259,Potato,224,Red,Fall,Brazil
potato_260,Potato,166,Red,Summer,Spain
potato_261,Potato,171,Brown,Fall,USA
potato_262,Potato,195,Yellow,Spring,USA
potato_263,Potato,175,Brown,Summer,USA
potato_264,Potato,175,Brown,Spring,Turkey
potato_265,Potato,214,Brown,Winter,Spain
potato_266,Potato,189,Yellow,Summer,Turkey
potato_267,Potato,210,Brown,Summer,USA
potato_268,Potato,221,Brown,Spring,USA
potato_269,Potato,237,Brown,Summer,Turkey
potato_270,Potato,158,Brown,Summer,USA
potato_271,Potato,210,Yellow,Summer,Spain
potato_272,Potato,182,Brown,Spring,Turkey
potato_273,Potato,156,Red,Fall,Turkey
potato_274,Potato,196,Yellow,Fall,Brazil
potato_275,Potato,230,Brown,Spring,Brazil
potato_276,Potato,199,Red,Spring,Turkey
potato_277,Potato,218,Yellow,Fall,USA
potato_278,Potato,237,Brown,Summer,USA
potato_279,Potato,204,Brown,Summer,USA
potato_280,Potato,201,Brown,Summer,Turkey
potato_281,Potato,193,Brown,Fall,Turkey
potato_282,Potato,217,Brown,Summer,USA
potato_283,Potato,153,Brown,Summer,USA
potato_284,Potato,205,Brown,Spring,Turkey
potato_285,Potato,207,Yellow,Fall,Turkey
potato_286,Potato,186,Brown,Fall,Brazil
potato_287,Potato,242,Red,Fall,Turkey
potato_288,Potato,240,Yellow,Fall,Turkey
potato_289,Potato,172,Red,Spring,Brazil
potato_290,Potato,175,Brown,Spring,Turkey
potato_291,Potato,178,Brown,Fall,Spain
potato_292,Potato,210,Red,Summer,USA
potato_293,Potato,206,Brown,Winter,Brazil
potato_294,Potato,161,Brown,Winter,USA
potato_295,Potato,178,Yellow,Summer,Turkey
potato_296,Potato,195,Brown,Fall,Turkey
potato_297,Potato,190,Yellow,Winter,Turkey
potato_298,Potato,183,Red,Summer,Turkey
potato_299,Potato,162,Yellow,Fall,Spain
potato_300,Potato,216,Yellow,Summer,Brazil
potato_301,Potato,210,Red,Winter,Brazil
potato_302,Potato,202,Brown,Fall,Turkey
potato_303,Potato,221,Brown,Winter,Turkey
potato_304,Potato,218,Brown,Summer,Brazil
potato_305,Potato,188,Yellow,Fall,Spain
potato_306,Potato,169,Brown,Summer,Brazil
potato_307,Potato,239,Brown,Summer,Brazil
potato_308,Potato,161,Yellow,Spring,Turkey
potato_309,Potato,239,Yellow,Spring,Turkey
potato_310,Potato,227,Brown,Summer,Spain
potato_311,Potato,222,Yellow,Spring,Turkey
potato_312,Potato,168,Yellow,Fall,Turkey
potato_313,Potato,213,Yellow,Fall,USA
potato_314,Potato,191,Yellow,Spring,USA
potato_315,Potato,168,Yellow,Fall,Brazil
potato_316,Potato,219,Brown,Winter,Turkey
potato_317,Potato,233,Brown,Fall,Brazil
potato_318,Potato,249,Yellow,Winter,USA
potato_319,Potato,246,Red,Summer,Turkey
potato_320,Potato,245,Brown,Fall,USA
potato_321,Potato,182,Yellow,Spring,Turkey
potato_322,Potato,221,Brown,Summer,Turkey
potato_323,Potato,168,Brown,Spring,Turkey
potato_324,Potato,229,Red,Summer,Spain
potato_325,Potato,192,Brown,Fall,USA
potato_326,Potato,170,Red,Spring,Spain
potato_327,Potato,193,Yellow,Spring,Spain
potato_328,Potato,182,Yellow,Summer,Spain
potato_329,Potato,208,Brown,Fall,Brazil
potato_330,Potato,203,Red,Winter,Brazil
potato_331,Potato,218,Brown,Fall,Brazil
potato_332,Potato,244,Brown,Fall,Spain
potato_333,Potato,165,Red,Fall,Spain
potato_334,Potato,227,Yellow,Winter,Brazil
potato_335,Potato,187,Brown,Fall,Brazil
potato_336,Potato,225,Brown,Fall,Spain
potato_337,Potato,221,Yellow,Winter,USA
potato_338,Potato,182,Yellow,Fall,Spain
potato_339,Potato,231,Brown,Spring,Brazil
potato_340,Potato,166,Red,Spring,USA
potato_341,Potato,216,Brown,Winter,Brazil
potato_342,Potato,172,Brown,Fall,Spain
potato_343,Potato,190,Brown,Winter,Brazil
potato_344,Potato,230,Brown,Fall,Turkey
potato_345,Potato,151,Brown,Fall,Turkey
potato_346,Potato,192,Yellow,Fall,Brazil
potato_347,Potato,153,Yellow,Spring,Spain
potato_348,Potato,156,Brown,Spring,Turkey
potato_349,Potato,179,Yellow,Spring,Turkey
potato_350,Potato,215,Brown,Fall,Spain
potato_351,Potato,181,Yellow,Summer,Spain
