sample_id,category,weight,color,season,origin
cucumber_0555,cucumber,310.69,yellow,summer,tropical
cucumber_0556,cucumber,340.14,brown,autumn,local
cucumber_0557,cucumber,298.7,orange,autumn,tropical
cucumber_0558,cucumber,347.75,orange,autumn,tropical
cucumber_0559,cucumber,306.89,red,spring,tropical
cucumber_0560,cucumber,175.39,red,winter,imported
cucumber_0561,cucumber,132.28,red,spring,tropical
cucumber_0562,cucumber,178.57,yellow,spring,local
cucumber_0563,cucumber,486.47,brown,summer,imported
cucumber_0564,cucumber,114.35,white,winter,tropical
cucumber_0565,cucumber,408.98,white,winter,imported
cucumber_0566,cucumber,89.16,red,autumn,tropical
cucumber_0567,cucumber,430.3,orange,summer,tropical
cucumber_0568,cucumber,128.81,brown,winter,imported
cucumber_0569,cucumber,149.23,yellow,spring,tropical
cucumber_0570,cucumber,443.33,white,autumn,local
cucumber_0571,cucumber,717.67,orange,winter,imported
cucumber_0572,cucumber,406.67,brown,autumn,local
cucumber_0573,cucumber,387.62,orange,autumn,local
cucumber_0574,cucumber,256.25,white,winter,imported
cucumber_0575,cucumber,92.2,white,winter,local
cucumber_0576,cucumber,572.87,white,winter,imported
cucumber_0577,cucumber,143.39,green,winter,local
cucumber_0578,cucumber,458.8,green,autumn,local
cucumber_0579,cucumber,259.83,yellow,summer,local
cucumber_0580,cucumber,119.52,white,spring,tropical
cucumber_0581,cucumber,243.49,yellow,summer,imported
cucumber_0582,cucumber,499.8,brown,autumn,imported
cucumber_0583,cucumber,229.04,orange,autumn,imported
cucumber_0584,cucumber,551.11,green,autumn,imported
cucumber_0585,cucumber,203.19,green,winter,local
cucumber_0586,cucumber,326.81,orange,spring,imported
cucumber_0587,cucumber,279.43,orange,summer,tropical
cucumber_0588,cucumber,637.79,brown,spring,tropical
cucumber_0589,cucumber,247.18,green,spring,local
cucumber_0590,cucumber,612.26,white,spring,imported
cucumber_0591,cucumber,681.15,white,summer,local
cucumber_0592,cucumber,100.22,white,winter,imported
cucumber_0593,cucumber,176.47,orange,summer,imported
cucumber_0594,cucumber,220.89,brown,autumn,local
cucumber_0595,cucumber,226.44,orange,autumn,local
cucumber_0596,cucumber,106.47,brown,spring,tropical
cucumber_0597,cucumber,156.62,brown,autumn,local
cucumber_0598,cucumber,304.6,red,spring,local
cucumber_0599,cucumber,224.3,red,autumn,imported
mandarin_0000,mandarin,58.62,red,autumn,imported
mandarin_0001,mandarin,286.13,green,winter,tropical
mandarin_0002,mandarin,155.49,white,winter,local
mandarin_0003,mandarin,63.55,white,autumn,local
mandarin_0004,mandarin,350.54,orange,spring,imported
mandarin_0005,mandarin,169.47,green,winter,tropical
mandarin_0006,mandarin,355.32,green,spring,local
mandarin_0007,mandarin,431.65,green,spring,imported
mandarin_0008,mandarin,448.18,green,autumn,imported
mandarin_0009,mandarin,174.86,brown,autumn,tropical
mandarin_0010,mandarin,679.01,orange,summer,imported
mandarin_0011,mandarin,367.81,yellow,winter,local
mandarin_0012,mandarin,495.55,green,autumn,imported
mandarin_0013,mandarin,202.99,white,summer,imported
mandarin_0014,mandarin,249.26,white,autumn,imported
mandarin_0015,mandarin,204.52,brown,autumn,tropical
mandarin_0016,mandarin,470.97,orange,autumn,imported
mandarin_0017,mandarin,217.63,yellow,spring,local
mandarin_0018,mandarin,77.81,brown,winter,tropical
mandarin_0019,mandarin,123.26,orange,winter,imported
mandarin_0020,mandarin,117.71,brown,autumn,tropical
mandarin_0021,mandarin,251.02,orange,spring,tropical
mandarin_0022,mandarin,161.0,red,summer,imported
mandarin_0023,mandarin,347.86,orange,autumn,imported
mandarin_0024,mandarin,389.24,white,winter,local
mandarin_0025,mandarin,456.96,white,autumn,imported
mandarin_0026,mandarin,390.67,white,spring,local
mandarin_0027,mandarin,53.1,yellow,winter,imported
mandarin_0028,mandarin,348.59,green,autumn,imported
mandarin_0029,mandarin,231.08,white,autumn,tropical
mandarin_0030,mandarin,453.0,brown,spring,imported
mandarin_0031,mandarin,191.25,red,autumn,tropical
mandarin_0032,mandarin,172.23,orange,spring,imported
mandarin_0033,mandarin,133.08,green,winter,local
mandarin_0034,mandarin,243.48,green,winter,tropical
mandarin_0035,mandarin,103.95,brown,summer,local
mandarin_0036,mandarin,289.15,green,spring,local
mandarin_0037,mandarin,271.77,yellow,summer,imported
mandarin_0038,mandarin,318.24,orange,summer,local
mandarin_0039,mandarin,123.98,red,summer,local
mandarin_0040,mandarin,296.01,brown,winter,local
mandarin_0041,mandarin,204.78,white,spring,imported
mandarin_0042,mandarin,346.4,green,winter,tropical
mandarin_0043,mandarin,419.44,brown,spring,tropical
mandarin_0044,mandarin,345.66,green,winter,tropical
mandarin_0045,mandarin,229.78,green,summer,local
mandarin_0046,mandarin,54.86,white,autumn,imported
mandarin_0047,mandarin,410.44,red,spring,tropical
mandarin_0048,mandarin,309.59,brown,spring,local
mandarin_0049,mandarin,103.42,white,winter,tropical
mandarin_0050,mandarin,146.61,orange,spring,tropical
mandarin_0051,mandarin,317.68,white,spring,tropical
mandarin_0052,mandarin,64.6,white,autumn,imported
mandarin_0053,mandarin,289.53,red,winter,local
mandarin_0054,mandarin,127.64,red,autumn,imported
mandarin_0055,mandarin,183.36,red,autumn,local
mandarin_0056,mandarin,418.43,brown,summer,local
mandarin_0057,mandarin,166.85,orange,winter,imported
mandarin_0058,mandarin,244.06,brown,spring,tropical
mandarin_0059,mandarin,72.66,yellow,spring,imported
mandarin_0060,mandarin,361.41,brown,summer,imported
mandarin_0061,mandarin,151.93,brown,winter,local
mandarin_0062,mandarin,163.79,orange,autumn,local
mandarin_0063,mandarin,211.64,red,spring,imported
mandarin_0064,mandarin,419.31,green,winter,tropical
mandarin_0065,mandarin,207.87,white,spring,imported
mandarin_0066,mandarin,412.57,green,autumn,local
mandarin_0067,mandarin,144.08,red,winter,tropical
mandarin_0068,mandarin,260.01,orange,autumn,imported
mandarin_0069,mandarin,428.41,white,autumn,imported
mandarin_0070,mandarin,221.45,green,summer,local
mandarin_0071,mandarin,420.63,green,autumn,local
mandarin_0072,mandarin,256.61,white,spring,tropical
mandarin_0073,mandarin,469.65,red,autumn,tropical
mandarin_0074,mandarin,470.19,orange,spring,local
mandarin_0075,mandarin,618.9,brown,summer,local
mandarin_0076,mandarin,233.49,yellow,summer,local
mandarin_0077,mandarin,345.38,yellow,autumn,imported
mandarin_0078,mandarin,302.98,green,spring,tropical
mandarin_0079,mandarin,80.8,yellow,winter,local
mandarin_0080,mandarin,102.36,green,summer,imported
mandarin_0081,mandarin,472.32,green,autumn,imported
mandarin_0082,mandarin,84.56,brown,spring,imported
mandarin_0083,mandarin,297.8,red,summer,imported
mandarin_0084,mandarin,425.14,yellow,winter,local
mandarin_0085,mandarin,325.32,brown,spring,local
mandarin_0086,mandarin,164.9,orange,spring,local
mandarin_0087,mandarin,209.7,green,autumn,imported
mandarin_0088,mandarin,354.12,yellow,summer,tropical
mandarin_0089,mandarin,81.55,green,spring,imported
mandarin_0090,mandarin,131.8,green,summer,local
mandarin_0091,mandarin,604.8,red,summer,tropical
mandarin_0092,mandarin,125.69,white,winter,imported
mandarin_0093,mandarin,300.67,red,autumn,imported
mandarin_0094,mandarin,276.09,green,summer,tropical
mandarin_0095,mandarin,481.15,orange,summer,imported
mandarin_0096,mandarin,448.78,red,autumn,local
mandarin_0097,mandarin,462.39,brown,summer,tropical
mandarin_0098,mandarin,333.42,green,summer,local
mandarin_0099,mandarin,388.58,white,spring,imported
mandarin_0100,mandarin,354.85,yellow,winter,imported
mandarin_0101,mandarin,379.17,orange,summer,imported
mandarin_0102,mandarin,115.9,green,summer,local
mandarin_0103,mandarin,293.13,orange,spring,tropical
mandarin_0104,mandarin,244.09,orange,winter,imported
mandarin_0105,mandarin,461.78,yellow,winter,local
mandarin_0106,mandarin,429.9,red,summer,tropical
mandarin_0107,mandarin,281.34,orange,autumn,tropical
mandarin_0108,mandarin,307.87,yellow,summer,imported
mandarin_0109,mandarin,67.67,white,winter,tropical
mandarin_0110,mandarin,52.87,orange,summer,local
mandarin_0111,mandarin,484.59,red,winter,imported
mandarin_0112,mandarin,377.77,orange,autumn,imported
mandarin_0113,mandarin,351.99,white,winter,local
mandarin_0114,mandarin,476.04,white,spring,imported
mandarin_0115,mandarin,402.48,white,winter,imported
mandarin_0116,mandarin,650.88,yellow,spring,tropical
mandarin_0117,mandarin,346.78,red,autumn,tropical
mandarin_0118,mandarin,104.17,white,spring,local
mandarin_0119,mandarin,131.53,orange,winter,tropical
mandarin_0120,mandarin,150.2,brown,autumn,tropical
mandarin_0121,mandarin,295.91,red,autumn,tropical
mandarin_0122,mandarin,122.1,orange,winter,local
mandarin_0123,mandarin,238.17,orange,winter,imported
mandarin_0124,mandarin,454.08,brown,autumn,tropical
mandarin_0125,mandarin,226.9,brown,spring,local
mandarin_0126,mandarin,57.47,white,spring,tropical
mandarin_0127,mandarin,321.1,green,summer,tropical
mandarin_0128,mandarin,708.74,brown,winter,imported
mandarin_0129,mandarin,488.61,white,summer,tropical
mandarin_0130,mandarin,154.16,orange,spring,local
mandarin_0131,mandarin,466.91,orange,spring,tropical
mandarin_0132,mandarin,643.49,green,autumn,imported
mandarin_0133,mandarin,645.81,red,autumn,local
mandarin_0134,mandarin,55.09,yellow,summer,local
mandarin_0135,mandarin,647.09,green,winter,local
mandarin_0136,mandarin,228.96,green,summer,imported
mandarin_0137,mandarin,294.89,green,summer,local
mandarin_0138,mandarin,369.25,orange,spring,tropical
mandarin_0139,mandarin,456.91,red,autumn,local
mandarin_0140,mandarin,297.44,brown,winter,tropical
mandarin_0141,mandarin,241.75,white,summer,local
mandarin_0142,mandarin,412.54,green,spring,local
mandarin_0143,mandarin,151.74,red,summer,imported
mandarin_0144,mandarin,468.68,orange,spring,imported
mandarin_0145,mandarin,252.53,white,summer,tropical
mandarin_0146,mandarin,441.81,brown,summer,tropical
mandarin_0147,mandarin,145.01,yellow,autumn,local
mandarin_0148,mandarin,73.08,green,summer,local
mandarin_0149,mandarin,248.95,white,winter,tropical
mandarin_0150,mandarin,227.56,red,winter,local
mandarin_0151,mandarin,122.62,orange,winter,tropical
mandarin_0152,mandarin,412.44,white,winter,tropical
mandarin_0153,mandarin,119.25,white,spring,tropical
mandarin_0154,mandarin,170.68,yellow,autumn,tropical
mandarin_0155,mandarin,233.81,red,spring,local
mandarin_0156,mandarin,597.98,green,winter,tropical
mandarin_0157,mandarin,363.72,red,autumn,tropical
mandarin_0158,mandarin,338.68,green,spring,imported
mandarin_0159,mandarin,448.74,brown,autumn,imported
mandarin_0160,mandarin,183.78,red,spring,tropical
mandarin_0161,mandarin,235.09,brown,winter,tropical
mandarin_0162,mandarin,352.57,orange,winter,imported
mandarin_0163,mandarin,352.89,orange,autumn,imported
mandarin_0164,mandarin,228.65,red,spring,imported
mandarin_0165,mandarin,382.08,yellow,summer,imported
mandarin_0166,mandarin,352.07,orange,summer,tropical
mandarin_0167,mandarin,86.55,green,autumn,local
mandarin_0168,mandarin,120.29,brown,winter,local
mandarin_0169,mandarin,489.78,brown,summer,tropical
mandarin_0170,mandarin,346.74,brown,winter,local
mandarin_0171,mandarin,439.75,yellow,spring,imported
mandarin_0172,mandarin,260.46,green,winter,imported
mandarin_0173,mandarin,235.04,brown,winter,local
mandarin_0174,mandarin,198.63,brown,autumn,local
mandarin_0175,mandarin,432.76,orange,spring,tropical
mandarin_0176,mandarin,470.49,green,summer,tropical
mandarin_0177,mandarin,420.47,brown,spring,local
mandarin_0178,mandarin,704.6,red,summer,tropical
mandarin_0179,mandarin,68.06,white,autumn,local
mandarin_0180,mandarin,496.38,white,spring,local
mandarin_0181,mandarin,144.64,yellow,autumn,imported
mandarin_0182,mandarin,163.86,red,spring,local
mandarin_0183,mandarin,96.28,green,summer,tropical
mandarin_0184,mandarin,490.62,white,spring,local
mandarin_0185,mandarin,431.1,brown,summer,imported
mandarin_0186,mandarin,354.42,orange,winter,imported
mandarin_0187,mandarin,321.42,orange,winter,local
mandarin_0188,mandarin,308.91,yellow,spring,imported
mandarin_0189,mandarin,174.17,orange,summer,local
mandarin_0190,mandarin,151.82,red,autumn,imported
mandarin_0191,mandarin,155.0,green,winter,imported
mandarin_0192,mandarin,386.19,yellow,spring,tropical
mandarin_0193,mandarin,76.97,white,summer,tropical
mandarin_0194,mandarin,322.7,red,autumn,local
mandarin_0195,mandarin,70.25,red,spring,tropical
mandarin_0196,mandarin,203.59,green,winter,imported
mandarin_0197,mandarin,467.99,orange,winter,imported
mandarin_0198,mandarin,520.4,red,winter,tropical
mandarin_0199,mandarin,657.84,orange,winter,local
mandarin_0200,mandarin,241.88,yellow,autumn,imported
mandarin_0201,mandarin,128.59,brown,summer,local
mandarin_0202,mandarin,348.72,white,spring,imported
mandarin_0203,mandarin,72.69,brown,autumn,local
mandarin_0204,mandarin,309.6,brown,autumn,tropical
mandarin_0205,mandarin,275.13,white,summer,imported
mandarin_0206,mandarin,90.44,green,autumn,tropical
mandarin_0207,mandarin,203.43,red,winter,imported
mandarin_0208,mandarin,232.97,yellow,winter,local
mandarin_0209,mandarin,371.62,white,autumn,local
mandarin_0210,mandarin,286.46,white,summer,local
mandarin_0211,mandarin,455.12,white,summer,local
mandarin_0212,mandarin,354.36,orange,winter,imported
mandarin_0213,mandarin,475.67,yellow,autumn,tropical
mandarin_0214,mandarin,50.5,yellow,autumn,imported
mandarin_0215,mandarin,148.05,red,summer,imported
mandarin_0216,mandarin,335.17,green,winter,local
mandarin_0217,mandarin,57.31,orange,autumn,tropical
mandarin_0218,mandarin,195.59,red,winter,tropical
mandarin_0219,mandarin,300.46,white,summer,imported
mandarin_0220,mandarin,110.56,orange,summer,imported
mandarin_0221,mandarin,424.18,green,summer,imported
mandarin_0222,mandarin,342.4,green,autumn,local
mandarin_0223,mandarin,230.91,red,summer,local
mandarin_0224,mandarin,400.92,red,autumn,tropical
mandarin_0225,mandarin,50.01,white,autumn,local
mandarin_0226,mandarin,210.47,yellow,autumn,tropical
mandarin_0227,mandarin,55.8,red,winter,imported
mandarin_0228,mandarin,433.02,orange,summer,imported
mandarin_0229,mandarin,304.59,red,summer,local
mandarin_0230,mandarin,88.28,green,spring,tropical
mandarin_0231,mandarin,220.99,white,summer,local
mandarin_0232,mandarin,224.93,green,autumn,imported
mandarin_0233,mandarin,92.73,red,spring,tropical
mandarin_0234,mandarin,93.49,green,summer,imported
mandarin_0235,mandarin,494.3,white,autumn,imported
mandarin_0236,mandarin,289.34,white,autumn,local
mandarin_0237,mandarin,498.01,orange,autumn,local
mandarin_0238,mandarin,415.61,white,autumn,imported
mandarin_0239,mandarin,187.58,yellow,autumn,local
mandarin_0240,mandarin,352.63,green,autumn,imported
mandarin_0241,mandarin,191.86,white,winter,local
mandarin_0242,mandarin,334.58,white,spring,tropical
mandarin_0243,mandarin,310.32,white,winter,imported
mandarin_0244,mandarin,365.28,green,winter,imported
mandarin_0245,mandarin,442.79,brown,autumn,imported
mandarin_0246,mandarin,378.61,orange,winter,local
mandarin_0247,mandarin,571.14,white,winter,tropical
mandarin_0248,mandarin,249.37,orange,winter,local
mandarin_0249,mandarin,432.48,brown,winter,imported
mandarin_0250,mandarin,106.5,green,winter,imported
mandarin_0251,mandarin,98.62,yellow,summer,local
mandarin_0252,mandarin,313.5,brown,winter,tropical
mandarin_0253,mandarin,88.71,yellow,autumn,imported
mandarin_0254,mandarin,97.47,red,autumn,imported
mandarin_0255,mandarin,294.96,white,autumn,local
mandarin_0256,mandarin,337.0,green,summer,local
mandarin_0257,mandarin,68.71,green,summer,tropical
mandarin_0258,mandarin,360.19,orange,autumn,tropical
mandarin_0259,mandarin,188.5,orange,winter,tropical
mandarin_0260,mandarin,454.07,green,winter,tropical
mandarin_0261,mandarin,312.41,yellow,autumn,local
mandarin_0262,mandarin,214.17,white,spring,local
mandarin_0263,mandarin,259.78,orange,spring,tropical
mandarin_0264,mandarin,365.78,white,autumn,local
mandarin_0265,mandarin,211.38,red,spring,imported
mandarin_0266,mandarin,59.42,green,winter,local
mandarin_0267,mandarin,75.6,green,summer,imported
mandarin_0268,mandarin,365.95,yellow,autumn,imported
mandarin_0269,mandarin,354.05,green,winter,local
mandarin_0270,mandarin,390.31,yellow,winter,imported
mandarin_0271,mandarin,235.53,orange,spring,tropical
mandarin_0272,mandarin,162.9,brown,spring,local
mandarin_0273,mandarin,313.04,red,spring,local
mandarin_0274,mandarin,220.03,orange,spring,tropical
mandarin_0275,mandarin,202.69,brown,spring,tropical
mandarin_0276,mandarin,122.87,white,summer,tropical
mandarin_0277,mandarin,498.99,yellow,spring,imported
mandarin_0278,mandarin,209.63,yellow,winter,tropical
mandarin_0279,mandarin,101.82,orange,spring,tropical
mandarin_0280,mandarin,236.67,yellow,spring,tropical
mandarin_0281,mandarin,346.86,white,summer,local
mandarin_0282,mandarin,341.71,brown,spring,imported
mandarin_0283,mandarin,416.18,brown,autumn,imported
mandarin_0284,mandarin,341.94,green,spring,imported
mandarin_0285,mandarin,118.14,orange,summer,tropical
mandarin_0286,mandarin,320.81,orange,winter,imported
mandarin_0287,mandarin,230.66,white,spring,local
mandarin_0288,mandarin,107.07,white,summer,local
mandarin_0289,mandarin,123.2,orange,winter,imported
mandarin_0290,mandarin,143.97,red,autumn,imported
mandarin_0291,mandarin,298.56,yellow,winter,imported
mandarin_0292,mandarin,442.36,orange,winter,imported
mandarin_0293,mandarin,205.47,yellow,autumn,imported
mandarin_0294,mandarin,293.13,white,winter,tropical
mandarin_0295,mandarin,304.63,white,summer,local
mandarin_0296,mandarin,228.34,yellow,spring,tropical
mandarin_0297,mandarin,114.56,brown,summer,tropical
mandarin_0298,mandarin,244.75,white,spring,tropical
mandarin_0299,mandarin,86.28,orange,winter,imported
mandarin_0300,mandarin,389.81,orange,spring,local
mandarin_0301,mandarin,422.8,green,autumn,tropical
mandarin_0302,mandarin,264.58,white,winter,local
mandarin_0303,mandarin,422.89,green,winter,tropical
mandarin_0304,mandarin,174.68,yellow,spring,imported
mandarin_0305,mandarin,105.96,brown,spring,imported
mandarin_0306,mandarin,486.92,white,winter,local
mandarin_0307,mandarin,601.36,green,winter,local
mandarin_0308,mandarin,282.33,orange,autumn,local
mandarin_0309,mandarin,471.17,red,spring,imported
mandarin_0310,mandarin,266.58,orange,summer,tropical
mandarin_0311,mandarin,745.63,red,winter,local
mandarin_0312,mandarin,88.76,orange,spring,imported
mandarin_0313,mandarin,176.15,red,spring,local
mandarin_0314,mandarin,247.94,orange,summer,local
mandarin_0315,mandarin,221.43,orange,autumn,tropical
mandarin_0316,mandarin,319.76,white,winter,local
mandarin_0317,mandarin,222.45,green,winter,local
mandarin_0318,mandarin,705.12,white,autumn,local
mandarin_0319,mandarin,421.85,green,summer,tropical
mandarin_0320,mandarin,208.9,orange,autumn,imported
mandarin_0321,mandarin,299.61,yellow,summer,local
mandarin_0322,mandarin,334.16,red,winter,local
mandarin_0323,mandarin,319.35,white,autumn,tropical
mandarin_0324,mandarin,481.08,white,winter,imported
mandarin_0325,mandarin,322.29,white,autumn,local
mandarin_0326,mandarin,331.54,yellow,autumn,imported
mandarin_0327,mandarin,133.18,brown,spring,local
mandarin_0328,mandarin,321.96,red,summer,imported
mandarin_0329,mandarin,285.53,red,winter,local
mandarin_0330,mandarin,349.93,white,autumn,imported
mandarin_0331,mandarin,248.83,orange,spring,tropical
mandarin_0332,mandarin,133.01,green,winter,tropical
mandarin_0333,mandarin,224.02,yellow,summer,tropical
mandarin_0334,mandarin,229.01,white,summer,imported
mandarin_0335,mandarin,267.48,white,autumn,imported
mandarin_0336,mandarin,427.62,orange,autumn,imported
mandarin_0337,mandarin,277.56,orange,autumn,local
mandarin_0338,mandarin,82.02,orange,spring,tropical
mandarin_0339,mandarin,304.71,white,spring,imported
mandarin_0340,mandarin,301.04,green,winter,tropical
mandarin_0341,mandarin,71.91,brown,winter,local
mandarin_0342,mandarin,69.83,yellow,summer,imported
mandarin_0343,mandarin,293.57,white,summer,tropical
mandarin_0344,mandarin,70.51,green,spring,imported
mandarin_0345,mandarin,428.97,yellow,autumn,imported
mandarin_0346,mandarin,84.73,orange,winter,local
mandarin_0347,mandarin,107.12,white,winter,tropical
mandarin_0348,mandarin,283.35,brown,autumn,local
mandarin_0349,mandarin,211.16,brown,autumn,tropical
mandarin_0350,mandarin,357.94,orange,autumn,local
mandarin_0351,mandarin,114.15,yellow,autumn,imported
mandarin_0352,mandarin,299.63,red,summer,local
mandarin_0353,mandarin,51.88,green,autumn,imported
mandarin_0354,mandarin,338.82,white,spring,imported
mandarin_0355,mandarin,270.34,yellow,winter,imported
mandarin_0356,mandarin,60.8,green,spring,tropical
mandarin_0357,mandarin,129.69,brown,spring,imported
mandarin_0358,mandarin,480.52,white,summer,tropical
mandarin_0359,mandarin,377.9,brown,autumn,tropical
mandarin_0360,mandarin,226.92,orange,summer,local
mandarin_0361,mandarin,93.63,orange,autumn,imported
mandarin_0362,mandarin,408.88,yellow,winter,imported
mandarin_0363,mandarin,296.12,yellow,autumn,imported
mandarin_0364,mandarin,465.1,white,winter,tropical
mandarin_0365,mandarin,176.27,orange,spring,local
mandarin_0366,mandarin,402.09,orange,summer,imported
mandarin_0367,mandarin,158.3,white,autumn,tropical
mandarin_0368,mandarin,423.78,yellow,autumn,imported
mandarin_0369,mandarin,229.7,yellow,spring,local
mandarin_0370,mandarin,490.2,brown,spring,imported
mandarin_0371,mandarin,409.62,green,autumn,local
mandarin_0372,mandarin,378.89,yellow,autumn,local
mandarin_0373,mandarin,310.26,green,summer,imported
mandarin_0374,mandarin,411.87,orange,summer,imported
mandarin_0375,mandarin,76.83,orange,winter,local
mandarin_0376,mandarin,112.99,brown,spring,tropical
mandarin_0377,mandarin,296.86,orange,autumn,imported
mandarin_0378,mandarin,283.83,green,summer,tropical
mandarin_0379,mandarin,110.85,white,winter,local
mandarin_0380,mandarin,228.2,white,summer,imported
mandarin_0381,mandarin,121.43,red,summer,local
mandarin_0382,mandarin,445.82,brown,summer,tropical
mandarin_0383,mandarin,496.19,orange,summer,imported
mandarin_0384,mandarin,209.95,red,summer,local
mandarin_0385,mandarin,267.71,orange,autumn,local
mandarin_0386,mandarin,211.02,orange,autumn,tropical
mandarin_0387,mandarin,309.02,green,autumn,local
mandarin_0388,mandarin,262.28,green,autumn,imported
mandarin_0389,mandarin,306.63,orange,autumn,imported
mandarin_0390,mandarin,588.71,white,summer,imported
mandarin_0391,mandarin,401.1,green,winter,imported
mandarin_0392,mandarin,167.52,yellow,summer,tropical
mandarin_0393,mandarin,305.33,orange,summer,local
mandarin_0394,mandarin,380.76,orange,autumn,tropical
mandarin_0395,mandarin,269.68,brown,autumn,local
mandarin_0396,mandarin,167.6,white,autumn,tropical
mandarin_0397,mandarin,319.68,green,winter,local
mandarin_0398,mandarin,624.06,brown,autumn,tropical
mandarin_0399,mandarin,178.53,red,summer,local
mandarin_0400,mandarin,60.78,yellow,spring,tropical
mandarin_0401,mandarin,473.66,yellow,summer,imported
mandarin_0402,mandarin,262.24,yellow,summer,imported
mandarin_0403,mandarin,331.56,red,winter,tropical
mandarin_0404,mandarin,233.31,orange,spring,tropical
mandarin_0405,mandarin,453.46,brown,autumn,imported
mandarin_0406,mandarin,60.15,green,summer,imported
mandarin_0407,mandarin,309.7,orange,winter,local
mandarin_0408,mandarin,318.63,white,spring,local
mandarin_0409,mandarin,243.35,red,autumn,tropical
mandarin_0410,mandarin,460.87,white,spring,imported
mandarin_0411,mandarin,131.35,green,winter,local
mandarin_0412,mandarin,139.39,orange,autumn,imported
mandarin_0413,mandarin,187.89,red,winter,tropical
mandarin_0414,mandarin,314.6,white,autumn,imported
mandarin_0415,mandarin,326.94,red,spring,local
mandarin_0416,mandarin,89.5,yellow,spring,local
mandarin_0417,mandarin,283.13,brown,spring,imported
mandarin_0418,mandarin,177.48,green,autumn,imported
mandarin_0419,mandarin,662.34,orange,winter,tropical
mandarin_0420,mandarin,350.99,yellow,spring,tropical
mandarin_0421,mandarin,538.45,yellow,autumn,tropical
mandarin_0422,mandarin,448.78,white,summer,imported
mandarin_0423,mandarin,304.07,orange,spring,imported
mandarin_0424,mandarin,355.58,orange,spring,local
mandarin_0425,mandarin,498.63,orange,winter,tropical
mandarin_0426,mandarin,179.25,green,spring,imported
mandarin_0427,mandarin,72.15,yellow,autumn,local
mandarin_0428,mandarin,453.82,white,spring,imported
mandarin_0429,mandarin,149.29,orange,autumn,tropical
mandarin_0430,mandarin,436.6,white,winter,local
mandarin_0431,mandarin,353.7,white,summer,tropical
mandarin_0432,mandarin,391.12,white,spring,local
mandarin_0433,mandarin,190.67,orange,spring,imported
mandarin_0434,mandarin,144.36,orange,summer,imported
mandarin_0435,mandarin,340.52,green,autumn,imported
mandarin_0436,mandarin,186.52,yellow,summer,tropical
mandarin_0437,mandarin,394.64,orange,spring,imported
mandarin_0438,mandarin,484.54,red,summer,local
mandarin_0439,mandarin,108.82,green,winter,tropical
mandarin_0440,mandarin,378.19,white,summer,local
mandarin_0441,mandarin,143.07,white,winter,imported
mandarin_0442,mandarin,190.49,orange,autumn,imported
mandarin_0443,mandarin,340.35,orange,spring,local
mandarin_0444,mandarin,154.5,green,autumn,imported
mandarin_0445,mandarin,171.12,orange,autumn,imported
mandarin_0446,mandarin,402.52,white,autumn,local
mandarin_0447,mandarin,216.6,orange,summer,tropical
mandarin_0448,mandarin,453.65,orange,spring,local
mandarin_0449,mandarin,132.27,brown,summer,imported
mandarin_0450,mandarin,219.5,orange,summer,local
mandarin_0451,mandarin,78.09,white,autumn,local
mandarin_0452,mandarin,99.06,brown,summer,local
mandarin_0453,mandarin,192.62,red,spring,tropical
mandarin_0454,mandarin,443.97,brown,spring,imported
mandarin_0455,mandarin,436.41,red,spring,tropical
mandarin_0456,mandarin,394.09,green,winter,imported
mandarin_0457,mandarin,360.65,green,winter,tropical
mandarin_0458,mandarin,357.14,red,autumn,imported
mandarin_0459,mandarin,275.26,green,autumn,tropical
mandarin_0460,mandarin,279.76,green,winter,local
mandarin_0461,mandarin,190.43,yellow,summer,local
mandarin_0462,mandarin,437.64,white,spring,tropical
mandarin_0463,mandarin,478.57,red,winter,local
mandarin_0464,mandarin,348.04,green,spring,imported
mandarin_0465,mandarin,415.38,white,spring,tropical
mandarin_0466,mandarin,190.81,green,spring,tropical
mandarin_0467,mandarin,109.26,red,spring,imported
mandarin_0468,mandarin,383.89,brown,winter,local
mandarin_0469,mandarin,163.54,red,summer,tropical
mandarin_0470,mandarin,125.99,red,winter,tropical
mandarin_0471,mandarin,372.86,orange,autumn,imported
mandarin_0472,mandarin,432.09,orange,autumn,local
mandarin_0473,mandarin,125.73,yellow,spring,tropical
mandarin_0474,mandarin,297.01,brown,summer,tropical
mandarin_0475,mandarin,374.17,red,summer,local
mandarin_0476,mandarin,321.94,white,autumn,imported
mandarin_0477,mandarin,422.92,orange,summer,tropical
mandarin_0478,mandarin,369.22,orange,summer,local
mandarin_0479,mandarin,427.48,red,summer,tropical
mandarin_0480,mandarin,363.66,white,autumn,tropical
mandarin_0481,mandarin,445.68,yellow,autumn,tropical
mandarin_0482,mandarin,100.67,yellow,spring,imported
mandarin_0483,mandarin,740.35,orange,spring,tropical
mandarin_0484,mandarin,355.62,white,autumn,imported
mandarin_0485,mandarin,171.75,brown,autumn,imported
mandarin_0486,mandarin,473.93,green,summer,tropical
mandarin_0487,mandarin,398.98,orange,autumn,tropical
mandarin_0488,mandarin,636.06,orange,autumn,local
mandarin_0489,mandarin,489.1,white,spring,tropical
mandarin_0490,mandarin,210.74,green,summer,tropical
mandarin_0491,mandarin,284.24,brown,summer,imported
mandarin_0492,mandarin,445.96,red,summer,local
mandarin_0493,mandarin,278.49,orange,summer,imported
mandarin_0494,mandarin,492.23,brown,winter,tropical
